id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
ZfyfGGtr7usMlsQP1LdU2g,ornella-trattoria-italiana-astoria,Ornella Trattoria Italiana,https://s3-media1.fl.yelpcdn.com/bphoto/Zq66upoOMHM_k9tpUXMRbw/o.jpg,False,https://www.yelp.com/biz/ornella-trattoria-italiana-astoria?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,919,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'catering', 'title': 'Caterers'}]",4.0,"{'latitude': 40.7748162, 'longitude': -73.9132582}","['pickup', 'delivery']",$$,"{'address1': '29-17 23rd Ave', 'address2': None, 'address3': '', 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['29-17 23rd Ave', 'Astoria, NY 11105']}",17187779477.0,(718) 777-9477,10301.071122796247
pQuZDnefX038xurT1BhDXA,keens-steakhouse-new-york,Keens Steakhouse,https://s3-media1.fl.yelpcdn.com/bphoto/Wt-lr0rX2f-lncs05SWDlA/o.jpg,False,https://www.yelp.com/biz/keens-steakhouse-new-york?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,2568,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'pubs', 'title': 'Pubs'}]",4.0,"{'latitude': 40.75071, 'longitude': -73.98652}",[],$$$$,"{'address1': '72 W 36th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['72 W 36th St', 'New York, NY 10018']}",12129473636.0,(212) 947-3636,5071.689036489537
iPMa3q3UH16p5FUdmLd4lw,terrace-on-the-park-corona-4,Terrace On The Park,https://s3-media4.fl.yelpcdn.com/bphoto/OCSklAb0vL3upuULwJ5Cog/o.jpg,False,https://www.yelp.com/biz/terrace-on-the-park-corona-4?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,194,"[{'alias': 'catering', 'title': 'Caterers'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.5,"{'latitude': 40.7445402, 'longitude': -73.850749}",[],,"{'address1': '52-11 111th St', 'address2': '', 'address3': '', 'city': 'Corona', 'zip_code': '11368', 'country': 'US', 'state': 'NY', 'display_address': ['52-11 111th St', 'Corona, NY 11368']}",17185925000.0,(718) 592-5000,12853.757441845586
HUEj_yVB1E2mNNxW5PqUtQ,bistro-vendome-new-york,Bistro Vendome,https://s3-media2.fl.yelpcdn.com/bphoto/-bzTmjpGN3X1FTCjjCd0pA/o.jpg,False,https://www.yelp.com/biz/bistro-vendome-new-york?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,141,"[{'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': 40.7588875, 'longitude': -73.961963}","['delivery', 'pickup']",$$$,"{'address1': '405 East 58th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['405 East 58th St', 'New York, NY 10022']}",12129359100.0,(212) 935-9100,6537.1826643305285
hNFe8WhCibrqT4sFcZmAgw,kong-sihk-tong-港食堂-new-york,Kong Sihk Tong 港食堂,https://s3-media1.fl.yelpcdn.com/bphoto/z94Swcbxg1QmYJcsJeeqrg/o.jpg,False,https://www.yelp.com/biz/kong-sihk-tong-%E6%B8%AF%E9%A3%9F%E5%A0%82-new-york?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,270,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'hkcafe', 'title': 'Hong Kong Style Cafe'}]",4.0,"{'latitude': 40.71542, 'longitude': -73.99813}","['pickup', 'delivery']",$,"{'address1': '65 Bayard St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['65 Bayard St', 'New York, NY 10013']}",16468506140.0,(646) 850-6140,1153.870812287678
2ggi1luerd3Mf_C82JvCYg,grimaldis-pizzeria-brooklyn-4,Grimaldi's Pizzeria,https://s3-media2.fl.yelpcdn.com/bphoto/KnocNRTl04953MdDXH9y7Q/o.jpg,False,https://www.yelp.com/biz/grimaldis-pizzeria-brooklyn-4?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,4622,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 40.702583, 'longitude': -73.9932413}","['delivery', 'pickup']",$$,"{'address1': '1 Front St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['1 Front St', 'Brooklyn, NY 11201']}",17188584300.0,(718) 858-4300,330.3474620652765
KWIPsr4kQBLIpPTSwKTlig,brookvin-brooklyn,Brookvin,https://s3-media4.fl.yelpcdn.com/bphoto/6P2m2eydF0cFnW_n8woD7A/o.jpg,False,https://www.yelp.com/biz/brookvin-brooklyn?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,299,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",4.0,"{'latitude': 40.6652526855469, 'longitude': -73.9825668334961}",[],$$,"{'address1': '381 7th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['381 7th Ave', 'Brooklyn, NY 11215']}",17187689463.0,(718) 768-9463,4572.193140180949
0rQz8mkleT62eUkiAVs4UA,russ-and-daughters-cafe-new-york-5,Russ & Daughters Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/fo29fVS_dXcu9pFQDzS3_A/o.jpg,False,https://www.yelp.com/biz/russ-and-daughters-cafe-new-york-5?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,1007,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'delis', 'title': 'Delis'}]",4.0,"{'latitude': 40.7196253171697, 'longitude': -73.9895758930263}",[],$$,"{'address1': '127 Orchard St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['127 Orchard St', 'New York, NY 10002']}",12124754881.0,(212) 475-4881,1626.1485996193105
hO1T1fG5f5FbvOP2124rpw,negril-bk-brooklyn,Negril BK,https://s3-media2.fl.yelpcdn.com/bphoto/f4dYwn8IbPlx4MTp8fKOrA/o.jpg,False,https://www.yelp.com/biz/negril-bk-brooklyn?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,619,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.67501, 'longitude': -73.98163}","['pickup', 'delivery']",$$,"{'address1': '256 5th Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['256 5th Ave', 'Brooklyn, NY 11215']}",13477213801.0,(347) 721-3801,3548.008882715115
Cf_XvhoRJj9Ku0glKGu7aQ,lucia-pizza-flushing,Lucia Pizza,https://s3-media2.fl.yelpcdn.com/bphoto/q_fFZOTm7P0iD4EHCrEX5Q/o.jpg,False,https://www.yelp.com/biz/lucia-pizza-flushing?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,540,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': 40.76032, 'longitude': -73.82813}",[],$,"{'address1': '136-55 Roosevelt Ave', 'address2': '', 'address3': '', 'city': 'Flushing', 'zip_code': '11354', 'country': 'US', 'state': 'NY', 'display_address': ['136-55 Roosevelt Ave', 'Flushing, NY 11354']}",17184451313.0,(718) 445-1313,15268.027801746886
ETgJqJHV7BW6pIr9Ox74sA,amélie-new-york,Amélie,https://s3-media4.fl.yelpcdn.com/bphoto/cSDgVuPMnJgMLTrTNSEXug/o.jpg,False,https://www.yelp.com/biz/am%C3%A9lie-new-york?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,2688,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,"{'latitude': 40.7327, 'longitude': -73.99766}","['delivery', 'pickup', 'restaurant_reservation']",$$,"{'address1': '22 W 8th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['22 W 8th St', 'New York, NY 10011']}",12125332962.0,(212) 533-2962,3038.869903294009
ChpCKLenzVLVolv6fBmk0w,da-nicola-italian-cuisine-hewlett,Da Nicola Italian Cuisine,https://s3-media3.fl.yelpcdn.com/bphoto/EHyuSbGuDhzK4_nj-k56Dw/o.jpg,False,https://www.yelp.com/biz/da-nicola-italian-cuisine-hewlett?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,83,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,"{'latitude': 40.6366649, 'longitude': -73.702561}","['delivery', 'pickup']",$$,"{'address1': '1203 Broadway', 'address2': None, 'address3': '', 'city': 'Hewlett', 'zip_code': '11557', 'country': 'US', 'state': 'NY', 'display_address': ['1203 Broadway', 'Hewlett, NY 11557']}",15168125155.0,(516) 812-5155,25770.70827351665
UiBQ8Uyu4wfOtEM1Rr8ycA,shanghai-asian-cuisine-new-york-2,Shanghai Asian Cuisine,https://s3-media2.fl.yelpcdn.com/bphoto/il-FLKah4sqfc8oga4Nnwg/o.jpg,False,https://www.yelp.com/biz/shanghai-asian-cuisine-new-york-2?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,496,"[{'alias': 'shanghainese', 'title': 'Shanghainese'}]",4.0,"{'latitude': 40.7159077, 'longitude': -73.997383}","['delivery', 'pickup']",$$,"{'address1': '14A Elizabeth St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['14A Elizabeth St', 'New York, NY 10013']}",12129645640.0,(212) 964-5640,1192.205105933742
wlZUabctW1qOQbg-OCPhzA,ok-cafe-astoria,OK Cafe,https://s3-media4.fl.yelpcdn.com/bphoto/JvLxloszSKdti8XK4ZmfVA/o.jpg,False,https://www.yelp.com/biz/ok-cafe-astoria?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,167,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",4.0,"{'latitude': 40.7752143591642, 'longitude': -73.9098901301622}",[],$$,"{'address1': '22-04 33rd St', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['22-04 33rd St', 'Astoria, NY 11105']}",17184408789.0,(718) 440-8789,10525.026678483151
WqwC1I8YrNur8ND486wUtw,laser-bounce-glendale-2,Laser Bounce,https://s3-media3.fl.yelpcdn.com/bphoto/9Qmary-8_nWLv5ErWB0Qew/o.jpg,False,https://www.yelp.com/biz/laser-bounce-glendale-2?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,56,"[{'alias': 'arcades', 'title': 'Arcades'}, {'alias': 'kids_activities', 'title': 'Kids Activities'}, {'alias': 'lasertag', 'title': 'Laser Tag'}]",4.0,"{'latitude': 40.708118, 'longitude': -73.868037}",[],,"{'address1': '80-28 Cooper Ave', 'address2': '', 'address3': '', 'city': 'Glendale', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['80-28 Cooper Ave', 'Glendale, NY 11385']}",13475991919.0,(347) 599-1919,10646.53984083496
l9b8NbDyhKhnjLKtUwlPwQ,olea-brooklyn-2,Olea,https://s3-media2.fl.yelpcdn.com/bphoto/DnRMsVyIBgFA-CsLDU5AYw/o.jpg,False,https://www.yelp.com/biz/olea-brooklyn-2?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,880,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,"{'latitude': 40.6877844, 'longitude': -73.9706046}","['delivery', 'pickup']",$$,"{'address1': '171 Lafayette Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['171 Lafayette Ave', 'Brooklyn, NY 11238']}",17186437003.0,(718) 643-7003,2797.877409509888
wmqnMw-pN5t_ca8DmzOPVg,chilis-elizabeth,Chili's,https://s3-media3.fl.yelpcdn.com/bphoto/wOGlrxr-NydB3J02QOxiSg/o.jpg,False,https://www.yelp.com/biz/chilis-elizabeth?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,103,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",1.5,"{'latitude': 40.659479, 'longitude': -74.172086}",[],$$,"{'address1': '651 Kapkowski Rd', 'address2': '', 'address3': '', 'city': 'Elizabeth', 'zip_code': '07201', 'country': 'US', 'state': 'NJ', 'display_address': ['651 Kapkowski Rd', 'Elizabeth, NJ 07201']}",19082824813.0,(908) 282-4813,15839.301505008747
kB-lmHs7yNwLIlQyp0kMmQ,quality-meats-new-york,Quality Meats,https://s3-media4.fl.yelpcdn.com/bphoto/gh0ikMYn3Bh9in81O-TD3w/o.jpg,False,https://www.yelp.com/biz/quality-meats-new-york?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,1972,"[{'alias': 'steak', 'title': 'Steakhouses'}]",4.0,"{'latitude': 40.764958, 'longitude': -73.976206}","['delivery', 'pickup']",$$$$,"{'address1': '57 W 58th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['57 W 58th St', 'New York, NY 10019']}",12123717777.0,(212) 371-7777,6790.760655173766
rZ9OFoSqy8u4WECfh--ylg,marta-new-york-7,Marta,https://s3-media2.fl.yelpcdn.com/bphoto/GOcIIE1qftipaHhFGAlLuw/o.jpg,False,https://www.yelp.com/biz/marta-new-york-7?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,889,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.7445882, 'longitude': -73.9847936}",[],$$$,"{'address1': '29 E 29th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['29 E 29th St', 'New York, NY 10016']}",12126513800.0,(212) 651-3800,4444.4428187583135
m1SprA3LBB5mL8QaH5GTew,lone-wolf-brooklyn,Lone Wolf,https://s3-media2.fl.yelpcdn.com/bphoto/-45SAerxlyMbPIfC17xmzg/o.jpg,False,https://www.yelp.com/biz/lone-wolf-brooklyn?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,103,"[{'alias': 'divebars', 'title': 'Dive Bars'}]",4.0,"{'latitude': 40.694531, 'longitude': -73.930436}",[],$,"{'address1': '1089 Broadway', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['1089 Broadway', 'Brooklyn, NY 11221']}",13472409542.0,(347) 240-9542,5518.396505736147
JEQ00qBAepe0oSiUBdfIew,taverna-kyclades-astoria,Taverna Kyclades,https://s3-media2.fl.yelpcdn.com/bphoto/xdDX0-2haobds2dlMgUmYw/o.jpg,False,https://www.yelp.com/biz/taverna-kyclades-astoria?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,2330,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,"{'latitude': 40.7753227, 'longitude': -73.909217}","['delivery', 'pickup']",$$,"{'address1': '3307 Ditmars Blvd', 'address2': '', 'address3': '', 'city': 'Astoria', 'zip_code': '11105', 'country': 'US', 'state': 'NY', 'display_address': ['3307 Ditmars Blvd', 'Astoria, NY 11105']}",17185458666.0,(718) 545-8666,10571.118527927096
MDMw0HFK3rgeGRl-FZC9Fg,banh-mi-saigon-new-york,Banh Mi Saigon,https://s3-media3.fl.yelpcdn.com/bphoto/T2zfH39XzIHLHT8_UsLSrA/o.jpg,False,https://www.yelp.com/biz/banh-mi-saigon-new-york?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,1481,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 40.7192950325997, 'longitude': -73.9967160153442}",[],$,"{'address1': '198 Grand St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['198 Grand St', 'New York, NY 10013']}",12129411541.0,(212) 941-1541,1553.546107118548
FhXjAc6nKLf414KxYujUHw,robertas-brooklyn-2,Roberta's,https://s3-media4.fl.yelpcdn.com/bphoto/8fY9fA5TtCF0ebdTNph9mQ/o.jpg,False,https://www.yelp.com/biz/robertas-brooklyn-2?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,2918,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': 40.705043534338, 'longitude': -73.93357123374}","['pickup', 'delivery']",$$,"{'address1': '261 Moore St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11206', 'country': 'US', 'state': 'NY', 'display_address': ['261 Moore St', 'Brooklyn, NY 11206']}",17184171118.0,(718) 417-1118,5118.690592147886
nI1UYDCYUTt23TpGxqnLKg,buddakan-new-york,Buddakan,https://s3-media4.fl.yelpcdn.com/bphoto/Y0PGrSO6gicAmxH4BhU3EA/o.jpg,False,https://www.yelp.com/biz/buddakan-new-york?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,4002,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,"{'latitude': 40.7422762672197, 'longitude': -74.0048000961542}","['delivery', 'pickup']",$$$,"{'address1': '75 9th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['75 9th Ave', 'New York, NY 10011']}",12129896699.0,(212) 989-6699,4190.0792943355455
lWOkeS-wV4no8qqA9OwwEg,doughnut-plant-new-york-6,Doughnut Plant,https://s3-media1.fl.yelpcdn.com/bphoto/hLWKXsLv6hyltNSilBy8-g/o.jpg,False,https://www.yelp.com/biz/doughnut-plant-new-york-6?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,3222,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 40.7163944930004, 'longitude': -73.9886098620298}","['pickup', 'delivery']",$$,"{'address1': '379 Grand St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['379 Grand St', 'New York, NY 10002']}",12125053700.0,(212) 505-3700,1300.8284914110848
z1AjUYISZjQcjTHZrijF4A,mcdonalds-bronx-65,McDonald's,https://s3-media1.fl.yelpcdn.com/bphoto/DukJwSJq8bFse51sFWgEQg/o.jpg,False,https://www.yelp.com/biz/mcdonalds-bronx-65?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,10,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'burgers', 'title': 'Burgers'}]",1.0,"{'latitude': 40.816261, 'longitude': -73.917053}",['delivery'],$,"{'address1': '2870 3rd Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10451', 'country': 'US', 'state': 'NY', 'display_address': ['2870 3rd Ave', 'Bronx, NY 10451']}",17186655373.0,(718) 665-5373,13934.017297487688
7jjnFGccLXW4TPhLLfnuBA,mcdonalds-queens-17,McDonald's,https://s3-media1.fl.yelpcdn.com/bphoto/lk5UmOK3t29KWREWCco-Nw/o.jpg,False,https://www.yelp.com/biz/mcdonalds-queens-17?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,63,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.5,"{'latitude': 40.713238, 'longitude': -73.829102}",['delivery'],$,"{'address1': '120-34 Queens Blvd', 'address2': '', 'address3': '', 'city': 'Queens', 'zip_code': '11415', 'country': 'US', 'state': 'NY', 'display_address': ['120-34 Queens Blvd', 'Queens, NY 11415']}",17185442407.0,(718) 544-2407,13950.702283767307
bAUKqhCbY943NltHvcHpBg,pizza-supreme-garden-city,Pizza Supreme,https://s3-media1.fl.yelpcdn.com/bphoto/Zjjb9FMepJLc0VEg4V47Ug/o.jpg,False,https://www.yelp.com/biz/pizza-supreme-garden-city?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,70,"[{'alias': 'pizza', 'title': 'Pizza'}]",3.5,"{'latitude': 40.7322686, 'longitude': -73.608508}","['pickup', 'delivery']",$,"{'address1': '678 Stewart Ave', 'address2': '', 'address3': '', 'city': 'Garden City', 'zip_code': '11530', 'country': 'US', 'state': 'NY', 'display_address': ['678 Stewart Ave', 'Garden City, NY 11530']}",15162284300.0,(516) 228-4300,32619.91979194422
DZaN3bNWfwcm__sNw5bvDg,daniel-new-york-4,Daniel,https://s3-media3.fl.yelpcdn.com/bphoto/8NEPw6Mn1Oa7NdcAlweHAw/o.jpg,False,https://www.yelp.com/biz/daniel-new-york-4?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,1605,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.5,"{'latitude': 40.7667736797858, 'longitude': -73.967607}","['delivery', 'pickup']",$$$$,"{'address1': '60 E 65th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10065', 'country': 'US', 'state': 'NY', 'display_address': ['60 E 65th St', 'New York, NY 10065']}",12122880033.0,(212) 288-0033,7180.552592897932
QHrB2gIe59JpKBk0OKoH4w,burgerim-fresh-meadows,Burgerim,https://s3-media3.fl.yelpcdn.com/bphoto/y1wk-Op4tep1HTV4_b0gUw/o.jpg,False,https://www.yelp.com/biz/burgerim-fresh-meadows?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,56,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",3.0,"{'latitude': 40.7209984425958, 'longitude': -73.8048668950796}","['delivery', 'pickup']",,"{'address1': '162-16 Union Tpke', 'address2': 'corner of 164 street & union TPKE', 'address3': None, 'city': 'Fresh Meadows', 'zip_code': '11366', 'country': 'US', 'state': 'NY', 'display_address': ['162-16 Union Tpke', 'corner of 164 street & union TPKE', 'Fresh Meadows, NY 11366']}",17189696100.0,(718) 969-6100,16058.978606981538
