camis,name,boro,building,street,zipcode,phone_x,cuisine_description,inspection_date,action,violation_code,violation_description,score,grade,grade_date,record_date,inspection_type,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,id,alias,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone_y,display_phone,distance,community_by_nta,median_income_by_com,pop_by_nta
41327349,vegetarian dim sum house,Manhattan,24,PELL STREET,10013.0,2125777176,Vegetarian,5/13/19,Violations were cited in the following area(s).,02B,Hot food item not held at or above 140Âº F.,7.0,A,5/13/19,9/23/19,Cycle Inspection / Initial Inspection,40.71485514,-73.99818555,103.0,1.0,2900.0,1001781.0,1001630008.0,MN27,rGmGim1ZDCxnF8n4NiKrYQ,vegetarian-dim-sum-house-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/aGH9aVDKnS6nbiASqfiQDQ/o.jpg,False,https://www.yelp.com/biz/vegetarian-dim-sum-house-new-york?adjust_creative=icdkhn4wqVng-XizKlII7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=icdkhn4wqVng-XizKlII7A,556,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'vegan', 'title': 'Vegan'}]",3.5,"{'latitude': 40.715023, 'longitude': -73.998161}","['pickup', 'delivery']",$,"{'address1': '24 Pell St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['24 Pell St', 'New York, NY 10013']}",12125777176.0,(212) 577-7176,1121.6399823602412,M03,41302.0,47844.0
41328784,southside coffee,Brooklyn,652,6 AVENUE,11215.0,3475990887,CafÃ©/Coffee/Tea,2/7/19,Violations were cited in the following area(s).,"04L, 08A, 10F","Evidence of mice or live mice present in facility's food and/or non-food areas., Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",11.0,A,2/7/19,9/23/19,Cycle Inspection / Initial Inspection,40.66121909,-73.98997269,307.0,38.0,14300.0,3017109.0,3008790052.0,BK37,D-th9tb5poA6fZJinD2qCg,southside-coffee-brooklyn,https://s3-media3.fl.yelpcdn.com/bphoto/TeIvVP0eUq6ubywPZnD9Lw/o.jpg,False,https://www.yelp.com/biz/southside-coffee-brooklyn?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,200,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.661176, 'longitude': -73.990343}",[],$,"{'address1': '654 6th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['654 6th Ave', 'Brooklyn, NY 11215']}",13475992884.0,(347) 599-2884,4933.724363774726,K06,155250.0,67649.0
41335133,mama eatery,Manhattan,46,MULBERRY STREET,10013.0,2126087440,American,2/7/19,Violations were cited in the following area(s).,"02G, 09B","Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation., Thawing procedures improper.",10.0,A,2/7/19,9/23/19,Cycle Inspection / Initial Inspection,40.71499514,-73.99962845,103.0,1.0,2900.0,1079227.0,1001640009.0,MN27,aAqdmE9QFLLQsYDMibtbJA,mama-eatery-new-york,https://s3-media1.fl.yelpcdn.com/bphoto/YxgShHysdqoDn2MQRUcP8w/o.jpg,False,https://www.yelp.com/biz/mama-eatery-new-york?adjust_creative=icdkhn4wqVng-XizKlII7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=icdkhn4wqVng-XizKlII7A,127,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.71503, 'longitude': -73.99956}","['pickup', 'delivery']",$,"{'address1': '46 Mulberry St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['46 Mulberry St', 'New York, NY 10013']}",12126087440.0,(212) 608-7440,1166.2264771952296,M03,41302.0,47844.0
41336495,mama sushi,Manhattan,237,DYCKMAN STREET,10034.0,2125672450,Japanese,7/23/19,Violations were cited in the following area(s).,"09C, 10F","Food contact surface not properly maintained., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",6.0,A,7/23/19,9/23/19,Cycle Inspection / Re-inspection,40.86605452,-73.92787440000001,112.0,10.0,29500.0,1064935.0,1022370008.0,MN01,tFFLetrWW6-7KW74eryspQ,mama-sushi-new-york-2,https://s3-media3.fl.yelpcdn.com/bphoto/Uk029UQrgBpOOThL9PP9nQ/o.jpg,False,https://www.yelp.com/biz/mama-sushi-new-york-2?adjust_creative=eJNqbq9-fHe0U5-8tHueEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eJNqbq9-fHe0U5-8tHueEA,378,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,"{'latitude': 40.82733, 'longitude': -73.95013}","['pickup', 'delivery']",$$,"{'address1': '3569 Broadway', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['3569 Broadway', 'New York, NY 10031']}",16466827879.0,(646) 682-7879,14074.256339294807,M12,53507.0,46746.0
41343370,la superior,Brooklyn,295,BERRY STREET,11249.0,7183885988,Mexican,2/12/19,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",5.0,A,2/12/19,9/23/19,Cycle Inspection / Initial Inspection,40.713597799999995,-73.96372602,301.0,34.0,55100.0,3321289.0,3024170006.0,BK73,zjnnccSIpMdx5fN-MxAr_w,la-superior-brooklyn,https://s3-media2.fl.yelpcdn.com/bphoto/Mobng3v0athIkAynLfym0A/o.jpg,False,https://www.yelp.com/biz/la-superior-brooklyn?adjust_creative=icdkhn4wqVng-XizKlII7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=icdkhn4wqVng-XizKlII7A,592,"[{'alias': 'mexican', 'title': 'Mexican'}]",3.5,"{'latitude': 40.71357, 'longitude': -73.96363}",[],$$,"{'address1': '295 Berry St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['295 Berry St', 'Brooklyn, NY 11211']}",17183885988.0,(718) 388-5988,2740.580759304927,K01,98284.0,45774.0
41345052,broadway gourmet,Manhattan,584,BROADWAY,10012.0,2129416566,American,10/12/18,Violations were cited in the following area(s).,"04N, 08A","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist., Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilityâ€™s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",10.0,A,10/12/18,9/23/19,Cycle Inspection / Initial Inspection,40.72473629,-73.99734105,102.0,1.0,4300.0,1079998.0,1005110008.0,MN24,J7JYXewqxy6K49cM-hWhBw,broadway-gourmet-new-york,https://s3-media2.fl.yelpcdn.com/bphoto/k9S4nmWVmorFYWzsc3cqew/o.jpg,False,https://www.yelp.com/biz/broadway-gourmet-new-york?adjust_creative=eJNqbq9-fHe0U5-8tHueEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eJNqbq9-fHe0U5-8tHueEA,63,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.0,"{'latitude': 40.72479, 'longitude': -73.99713}","['delivery', 'pickup']",$,"{'address1': '588 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['588 Broadway', 'New York, NY 10012']}",12129416566.0,(212) 941-6566,2151.943252236434,M02,162092.0,42742.0
41346103,la maison du macaron,Manhattan,132,WEST   23 STREET,10011.0,2122432757,French,6/27/19,Violations were cited in the following area(s).,"06A, 10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit., Personal cleanliness inadequate. Outer garment soiled with possible contaminant.  Effective hair restraint not worn in an area where food is prepared.",8.0,A,6/27/19,9/23/19,Cycle Inspection / Initial Inspection,40.74334566,-73.99388667,104.0,3.0,9100.0,1014807.0,1007980061.0,MN13,x2OI4M2QJOo3Ymf8YHBhdw,la-maison-du-macaron-new-york,https://s3-media4.fl.yelpcdn.com/bphoto/_djHn0Rgu5_OqmrNFAGXrg/o.jpg,False,https://www.yelp.com/biz/la-maison-du-macaron-new-york?adjust_creative=eJNqbq9-fHe0U5-8tHueEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eJNqbq9-fHe0U5-8tHueEA,881,"[{'alias': 'macarons', 'title': 'Macarons'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.74318, 'longitude': -73.99419}",[],$$,"{'address1': '132 W 23rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['132 W 23rd St', 'New York, NY 10011']}",12122432757.0,(212) 243-2757,4197.753784215337,M05,120248.0,70150.0
41346413,the chocolate room,Brooklyn,269,COURT STREET,11231.0,7182462600,Bakery,3/28/19,Violations were cited in the following area(s).,"06C, 10F","Food not protected from potential source of contamination during storage, preparation, transportation, display or service., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",8.0,A,3/28/19,9/23/19,Cycle Inspection / Initial Inspection,40.68484919,-73.99468529,306.0,33.0,6900.0,3006486.0,3004080008.0,BK38,TN5QsXM1PzOHsXetjtdqjg,the-chocolate-room-brooklyn-2,https://s3-media3.fl.yelpcdn.com/bphoto/7guQg-d3rwP4fqV-4rl3fA/o.jpg,False,https://www.yelp.com/biz/the-chocolate-room-brooklyn-2?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,607,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}]",4.0,"{'latitude': 40.684764, 'longitude': -73.994445}",[],$$,"{'address1': '269 Court St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['269 Court St', 'Brooklyn, NY 11231']}",17182462600.0,(718) 246-2600,2300.894069414073,K02,111546.0,34495.0
41352978,wong wong noodle shop,Brooklyn,5410,8 AVENUE,11220.0,7186335633,Chinese,4/17/19,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",5.0,A,4/17/19,9/23/19,Cycle Inspection / Initial Inspection,40.63875059,-74.00617938,307.0,38.0,10600.0,3014820.0,3008260042.0,BK34,POA4ua0BjwnJgzNWxkHmUA,wong-wong-noodle-shop-brooklyn,https://s3-media3.fl.yelpcdn.com/bphoto/7QNV1lOk6_Iz7yIxThFjwg/o.jpg,False,https://www.yelp.com/biz/wong-wong-noodle-shop-brooklyn?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,51,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",3.5,"{'latitude': 40.6387557983398, 'longitude': -74.0065307617188}",[],$,"{'address1': '5410 8th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11220', 'country': 'US', 'state': 'NY', 'display_address': ['5410 8th Ave', 'Brooklyn, NY 11220']}",17186335633.0,(718) 633-5633,7485.9184692027075,K07,67871.0,72340.0
41358275,napoli's best pizza,Bronx,521,EAST TREMONT AVENUE,10457.0,7182990759,Pizza,9/17/19,Violations were cited in the following area(s).,"04L, 08A","Evidence of mice or live mice present in facility's food and/or non-food areas., Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.",11.0,A,9/17/19,9/23/19,Cycle Inspection / Initial Inspection,40.84671859,-73.89647868,206.0,15.0,39500.0,2011437.0,2030430077.0,BX01,Wbb_C5NgeIZZZi40HrxOfA,napolis-best-pizza-bronx,https://s3-media2.fl.yelpcdn.com/bphoto/woZEcepCk4Ni2uhGlNUFjw/o.jpg,False,https://www.yelp.com/biz/napolis-best-pizza-bronx?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,14,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 40.84681, 'longitude': -73.8963}",[],$,"{'address1': '521 E Tremont Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10457', 'country': 'US', 'state': 'NY', 'display_address': ['521 E Tremont Ave', 'Bronx, NY 10457']}",17182990759.0,(718) 299-0759,17758.906637889817,B06,23605.0,31078.0
41360079,five leaves,Brooklyn,18,BEDFORD AVENUE,11222.0,7183835345,American,8/7/19,Violations were cited in the following area(s).,"02G, 06C","Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation., Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",13.0,A,8/7/19,9/23/19,Cycle Inspection / Re-inspection,40.72357603,-73.95155527,301.0,33.0,56900.0,3322677.0,3026450036.0,BK76,1Q3oaJahyGRogDWgpo7PIw,five-leaves-brooklyn-2,https://s3-media1.fl.yelpcdn.com/bphoto/vSBFMjqIMtD2vpOV2s6Wfw/o.jpg,False,https://www.yelp.com/biz/five-leaves-brooklyn-2?adjust_creative=icdkhn4wqVng-XizKlII7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=icdkhn4wqVng-XizKlII7A,1607,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,"{'latitude': 40.72371830945, 'longitude': -73.95159863632}",[],$$,"{'address1': '18 Bedford Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11222', 'country': 'US', 'state': 'NY', 'display_address': ['18 Bedford Ave', 'Brooklyn, NY 11222']}",17183835345.0,(718) 383-5345,4132.442319880392,K01,98284.0,34719.0
41363485,leo's bagels,Manhattan,3,HANOVER SQUARE,10004.0,2127854700,Bagels/Pretzels,10/19/18,Violations were cited in the following area(s).,"04N, 08A","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist., Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilityâ€™s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",12.0,A,10/19/18,9/23/19,Cycle Inspection / Initial Inspection,40.70480066,-74.00962273,101.0,1.0,700.0,1000831.0,1000280001.0,MN25,s-Fg5eHqv4VCAn2ANkHiZA,leos-bagels-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/zuUz6o6T7ARojYvy-jSvYA/o.jpg,False,https://www.yelp.com/biz/leos-bagels-new-york?adjust_creative=eJNqbq9-fHe0U5-8tHueEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eJNqbq9-fHe0U5-8tHueEA,880,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 40.7048928861349, 'longitude': -74.0097218048184}","['delivery', 'pickup']",$,"{'address1': '3 Hanover Sq', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10005', 'country': 'US', 'state': 'NY', 'display_address': ['3 Hanover Sq', 'New York, NY 10005']}",12127854700.0,(212) 785-4700,1301.9860989541098,M02,162092.0,39699.0
41368926,vinegar hill house,Brooklyn,72,HUDSON AVENUE,11201.0,7185221018,American,4/20/19,Violations were cited in the following area(s).,"02G, 06F","Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation., Wiping cloths soiled or not stored in sanitizing solution.",12.0,A,4/20/19,9/23/19,Cycle Inspection / Initial Inspection,40.70274093,-73.98114465,302.0,33.0,2100.0,3325899.0,3000430026.0,BK38,BglFB3mkuo_PVtxdok4v3A,vinegar-hill-house-brooklyn,https://s3-media3.fl.yelpcdn.com/bphoto/sU9bCv8YupLBXPTU4e3b4Q/o.jpg,False,https://www.yelp.com/biz/vinegar-hill-house-brooklyn?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,662,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'latitude': 40.70275, 'longitude': -73.98124}","['delivery', 'pickup']",$$$,"{'address1': '72 Hudson Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11201', 'country': 'US', 'state': 'NY', 'display_address': ['72 Hudson Ave', 'Brooklyn, NY 11201']}",17185221018.0,(718) 522-1018,1136.9900174143138,K02,111546.0,34495.0
41370989,cestra's pizza,Bronx,3617,EAST TREMONT AVENUE,10465.0,7185187900,Pizza,12/11/18,Violations were cited in the following area(s).,"06D, 10F","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",7.0,A,12/11/18,9/23/19,Cycle Inspection / Initial Inspection,40.82866386,-73.82433154,210.0,13.0,16200.0,2076679.0,2054270045.0,BX52,o7stGrlNtahgSCt86lh8Sw,cestras-pizza-bronx,https://s3-media2.fl.yelpcdn.com/bphoto/IZyEs2KsdzMJ5xEvnXvtsA/o.jpg,False,https://www.yelp.com/biz/cestras-pizza-bronx?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,44,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': 40.82866, 'longitude': -73.82408}","['delivery', 'pickup']",$,"{'address1': '3617 E Tremont Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10465', 'country': 'US', 'state': 'NY', 'display_address': ['3617 E Tremont Ave', 'Bronx, NY 10465']}",17185187900.0,(718) 518-7900,19834.47890659172,B10,61029.0,44167.0
